,user_id,2stg_own
1831,1832,"[1133169, 1079820, 1007148, 899459, 885582]"
1832,1833,"[1125530, 997988, 821556, 1122547, 819063]"
1833,1834,"[823704, 917384, 1043142, 834842, 1042616]"
1834,1835,"[940278, 917381, 1046957, 995478, 842707]"
1835,1836,"[934172, 10355978, 977543, 1135096, 948953]"
1836,1837,"[13842090, 966684, 5568995, 10285389, 1046756]"
1837,1838,"[1005609, 860439, 1025535, 1124077, 996851]"
1838,1839,"[883665, 9527290, 9527494, 918368, 842707]"
1839,1840,"[999104, 7025275, 1092885, 1003616, 827656]"
1840,1841,"[12810391, 955587, 1006188, 7025362, 1071556]"
1841,1842,"[1009969, 945909, 906017, 883932, 827656]"
1842,1843,"[1106301, 934697, 903463, 991268, 928640]"
1843,1844,"[1040842, 1105433, 823862, 8203834, 977545]"
1844,1845,"[7168026, 854496, 824758, 853354, 9189814]"
1845,1846,"[8291322, 943076, 12757007, 871756, 832442]"
1846,1847,"[869150, 1122889, 995211, 8276172, 929726]"
1847,1848,"[968072, 1031697, 1046957, 862854, 9553288]"
1848,1849,"[963502, 899459, 835618, 1007116, 1034686]"
1849,1850,"[1110142, 10355978, 7442056, 1112238, 1085696]"
1850,1851,"[993441, 7441210, 985105, 8293385, 825365]"
1851,1852,"[876932, 966348, 9296804, 9296856, 1136732]"
1852,1853,"[961554, 951590, 826249, 1127831, 5569230]"
1853,1854,"[1110409, 1046756, 1036753, 1056746, 973889]"
1854,1855,"[868015, 860167, 951590, 1014948, 826249]"
1855,1856,"[985234, 927291, 12384953, 887897, 978077]"
1856,1857,"[1046201, 1077048, 1096317, 963502, 928640]"
1857,1858,"[969980, 824758, 880969, 1037332, 9837501]"
1858,1859,"[822739, 12326050, 9837501, 1014948, 862854]"
1859,1860,"[1104414, 1132911, 1068451, 12731714, 850058]"
1860,1861,"[977508, 880150, 1070898, 876932, 1108131]"
1861,1862,"[1034886, 1035691, 1012922, 825176, 5568995]"
1862,1863,"[947798, 1027168, 1026332, 844818, 962229]"
1863,1864,"[1001298, 838097, 983936, 995478, 848471]"
1864,1865,"[1130729, 913406, 1136719, 1136375, 821200]"
1865,1866,"[5978656, 951590, 10455579, 916122, 1005186]"
1866,1867,"[1105467, 852486, 977798, 973916, 854496]"
1867,1868,"[1106301, 6534035, 1065061, 1122732, 5592734]"
1868,1869,"[1015974, 1096317, 924531, 837751, 9297177]"
1869,1870,"[919534, 912704, 1104414, 1127831, 1003257]"
1870,1871,"[6602697, 1055425, 906017, 963835, 1025641]"
1871,1872,"[878715, 1108094, 1048068, 6551861, 843171]"
1872,1873,"[1038746, 885863, 988208, 6034966, 961458]"
1873,1874,"[1098927, 1016800, 845294, 832678, 972931]"
1874,1875,"[863447, 1119830, 1036139, 939636, 6463775]"
1875,1876,"[961554, 861345, 5569230, 826249, 923746]"
1876,1877,"[892376, 825006, 977798, 969568, 1109805]"
1877,1878,"[6534578, 5569845, 1089021, 12301839, 1121603]"
1878,1879,"[969932, 1037332, 951561, 1070272, 6442594]"
1879,1880,"[1025535, 1131312, 1062782, 1085333, 983000]"
1880,1881,"[948086, 1060529, 1109014, 1134210, 12384365]"
1881,1882,"[9487606, 5568729, 856827, 934172, 1044805]"
1882,1883,"[9707498, 1135573, 982799, 879445, 931255]"
1883,1884,"[1130777, 1110142, 845307, 7441210, 864857]"
1884,1885,"[916122, 826249, 6534035, 893501, 923746]"
1885,1886,"[890955, 1050968, 951590, 1050583, 5568721]"
1886,1887,"[5592772, 848029, 1138854, 839346, 1098844]"
1887,1888,"[1127831, 826249, 1005186, 923746, 5978656]"
1888,1889,"[884896, 1030981, 6552253, 828106, 1132911]"
1889,1890,"[921504, 1046957, 1071556, 1128333, 945805]"
1890,1891,"[1071336, 7025250, 6602697, 13417590, 1018007]"
1891,1892,"[10285389, 1122928, 1068855, 9527159, 1122547]"
1892,1893,"[951590, 1080155, 923746, 1127831, 916122]"
1893,1894,"[909129, 1004436, 962671, 958594, 854496]"
1894,1895,"[847344, 1055412, 844179, 1022053, 893018]"
1895,1896,"[827180, 1068855, 969980, 909130, 1047076]"
1896,1897,"[5569230, 961554, 916122, 979057, 826249]"
1897,1898,"[871756, 969419, 912914, 826249, 1120009]"
1898,1899,"[12185235, 893729, 1113381, 1000002, 1048068]"
1899,1900,"[924423, 856345, 854976, 857503, 1115175]"
1900,1901,"[869577, 5570109, 1132911, 908775, 842930]"
1901,1902,"[5568447, 7442056, 835618, 1137483, 1022848]"
1902,1903,"[1013407, 13876914, 899459, 890955, 1041453]"
1903,1904,"[13072850, 9362429, 909130, 5566472, 1044068]"
1904,1905,"[1005456, 12524174, 10455579, 6463949, 993441]"
1905,1906,"[9527323, 7466252, 878445, 993441, 1110218]"
1906,1907,"[913026, 1044759, 881706, 1115358, 1021519]"
1907,1908,"[5577022, 1102949, 1072799, 5569374, 1011926]"
1908,1909,"[943076, 5588161, 12302069, 985105, 1076306]"
1909,1910,"[912902, 1138474, 824305, 862799, 1116741]"
1910,1911,"[9832160, 1021519, 6464086, 987122, 6391532]"
1911,1912,"[1053282, 1045121, 1015612, 1084551, 1036347]"
1912,1913,"[819978, 823704, 841686, 6463742, 962185]"
1913,1914,"[1102067, 913406, 9527350, 999104, 9858742]"
1914,1915,"[5591170, 827667, 916993, 826249, 1101706]"
1915,1916,"[885290, 933303, 971949, 12731436, 1004475]"
1916,1917,"[920145, 1121656, 839346, 980860, 896085]"
1917,1918,"[7441419, 1135566, 1042021, 1110111, 880969]"
1918,1919,"[8069230, 1057113, 837107, 1131312, 1115358]"
1919,1920,"[908181, 998119, 1139835, 823862, 8203834]"
1920,1921,"[1094833, 1134109, 962671, 834303, 870933]"
1921,1922,"[1001277, 864857, 5568447, 889731, 911609]"
1922,1923,"[927382, 1019643, 1060705, 1031697, 1109374]"
1923,1924,"[856553, 1041453, 1089025, 929472, 1070105]"
1924,1925,"[1113111, 1055155, 865992, 1043142, 996028]"
1925,1926,"[8069230, 1036139, 997907, 940726, 9419443]"
1926,1927,"[873964, 842930, 871756, 952781, 12731432]"
1927,1928,"[1019078, 7025326, 10355978, 900175, 1042616]"
1928,1929,"[995211, 883218, 5574409, 992985, 850133]"
1929,1930,"[854496, 968687, 1110218, 12262830, 927400]"
1930,1931,"[988439, 870195, 1019247, 1004945, 1019142]"
1931,1932,"[1012922, 941472, 1079913, 968072, 9553288]"
1932,1933,"[1060363, 1093413, 1088959, 1053877, 1131321]"
1933,1934,"[852182, 1003364, 871061, 884333, 831509]"
1934,1935,"[5996469, 7441210, 1131892, 825180, 857503]"
1935,1936,"[991951, 822346, 943088, 10457532, 1042616]"
1936,1937,"[995478, 1112766, 879689, 1007512, 824758]"
1937,1938,"[992986, 1007549, 946681, 1003472, 1043787]"
1938,1939,"[1115358, 1059593, 1046957, 885863, 961747]"
1939,1940,"[1082310, 1110409, 947326, 900697, 965138]"
1940,1941,"[893867, 1027773, 1106301, 1058779, 890695]"
1941,1942,"[9189814, 1017195, 1110409, 1086384, 981660]"
1942,1943,"[9707240, 968072, 1113381, 833754, 887342]"
1943,1944,"[1131892, 961756, 1042021, 843756, 850058]"
1944,1945,"[985234, 987044, 1134633, 1057855, 947441]"
1945,1946,"[920200, 964221, 996028, 869910, 912817]"
1946,1947,"[995478, 13417846, 927291, 1107973, 943076]"
1947,1948,"[1062128, 991575, 7410168, 885023, 7024990]"
1948,1949,"[999207, 852014, 1077588, 1108131, 950894]"
1949,1950,"[10285389, 911609, 1096261, 13115501, 837751]"
1950,1951,"[826249, 9527290, 951590, 1062782, 8293343]"
1951,1952,"[1133556, 929726, 1018007, 1118533, 1038684]"
1952,1953,"[1106198, 954642, 1046756, 1023958, 996028]"
1953,1954,"[1053282, 9553397, 1042616, 820291, 852014]"
1954,1955,"[948086, 867622, 1068855, 851865, 1096317]"
1955,1956,"[5591083, 12731432, 865156, 1106091, 1104898]"
1956,1957,"[934676, 5568995, 1094107, 1044759, 1034886]"
1957,1958,"[6703789, 10285389, 879045, 1076875, 1036753]"
1958,1959,"[1016863, 1133390, 940726, 933060, 13190294]"
1959,1960,"[12301839, 871754, 1082310, 907128, 887325]"
1960,1961,"[13007357, 985105, 906763, 825365, 1082310]"
1961,1962,"[1004475, 995478, 834129, 882190, 1059922]"
1962,1963,"[995478, 1131321, 945998, 850133, 5570595]"
1963,1964,"[849297, 948086, 862732, 1081710, 960253]"
1964,1965,"[996028, 1139471, 853643, 1020823, 876932]"
1965,1966,"[985234, 967476, 953675, 994868, 979057]"
1966,1967,"[868971, 1005609, 1028715, 1082172, 988208]"
1967,1968,"[8180870, 9187298, 1072685, 937686, 1034886]"
1968,1969,"[1036139, 977798, 944139, 996009, 9365106]"
1969,1970,"[1038325, 950894, 999625, 864857, 910673]"
1970,1971,"[982393, 1109805, 947316, 951821, 954673]"
1971,1972,"[1101706, 961458, 9523058, 1042942, 940731]"
1972,1973,"[8203834, 1135044, 1096635, 896613, 1071556]"
1973,1974,"[5569374, 1009719, 960732, 850133, 927658]"
1974,1975,"[891648, 1085780, 12385916, 966348, 929726]"
1975,1976,"[884774, 961747, 823565, 1137483, 940731]"
1976,1977,"[1017838, 1123434, 6602697, 950206, 968936]"
1977,1978,"[9420337, 6463709, 9297177, 835285, 1124077]"
1978,1979,"[931757, 890999, 837107, 1115175, 5568869]"
1979,1980,"[7025326, 10150013, 940731, 9365106, 1013528]"
1980,1981,"[890955, 856435, 996851, 1020210, 1078763]"
1981,1982,"[884896, 851287, 911388, 991575, 902856]"
1982,1983,"[880469, 827656, 1080354, 9803601, 1001298]"
1983,1984,"[1074516, 826249, 923746, 5978656, 916122]"
1984,1985,"[885863, 1085780, 918588, 8203834, 1070105]"
1985,1986,"[843898, 819304, 823721, 962229, 1112238]"
1986,1987,"[9524291, 5978656, 1127831, 1005186, 923746]"
1987,1988,"[1109374, 948086, 823565, 5566809, 901776]"
1988,1989,"[982799, 9858742, 898847, 924423, 5565252]"
1989,1990,"[1071277, 829722, 6039592, 1031260, 1019643]"
1990,1991,"[1096667, 826249, 923746, 951590, 825365]"
1991,1992,"[1115576, 951590, 8203599, 1104898, 826249]"
1992,1993,"[852014, 903183, 1003257, 1110255, 885863]"
1993,1994,"[9707240, 9419444, 991223, 922092, 1019142]"
1994,1995,"[869903, 5568447, 879689, 989830, 818981]"
1995,1996,"[943076, 9859128, 966348, 857503, 885582]"
1996,1997,"[1013503, 8293385, 918368, 12754036, 1109014]"
1997,1998,"[15926887, 6463709, 960984, 1113768, 9527494]"
1998,1999,"[1122547, 835243, 1125530, 935968, 1000707]"
1999,2000,"[1101173, 824005, 1009719, 13945141, 973002]"
2000,2001,"[983316, 9707199, 936508, 883003, 1009977]"
2001,2002,"[862799, 850139, 1059593, 989935, 913406]"
2002,2003,"[1081710, 7410019, 10345155, 6552253, 885582]"
2003,2004,"[1064213, 882496, 883268, 1029685, 925437]"
2004,2005,"[989830, 927658, 825365, 9527159, 1121624]"
2005,2006,"[990656, 864048, 997988, 953675, 15926775]"
2006,2007,"[860501, 967144, 1108854, 1062863, 979057]"
2007,2008,"[7025250, 12132315, 853172, 856942, 883218]"
2008,2009,"[1082185, 6534178, 1029743, 995242, 1106523]"
2009,2010,"[911622, 945652, 848329, 1045121, 1046587]"
2010,2011,"[844697, 1124432, 868415, 9832156, 956284]"
2011,2012,"[6463709, 867622, 1056775, 1013826, 947798]"
2012,2013,"[1090701, 1047076, 960791, 8069230, 1078763]"
2013,2014,"[1024858, 990004, 13417590, 9297474, 908145]"
2014,2015,"[935646, 877523, 15926844, 920145, 1108094]"
2015,2016,"[1109192, 1015597, 951971, 1080884, 853643]"
2016,2017,"[1135355, 1071277, 1034686, 940278, 1040346]"
2017,2018,"[5996469, 837751, 980860, 917384, 924531]"
2018,2019,"[889731, 1077588, 1118533, 13190294, 1054216]"
2019,2020,"[9676866, 937413, 871188, 869150, 1033973]"
2020,2021,"[912902, 883932, 987044, 1118533, 969205]"
2021,2022,"[940278, 952781, 971585, 906763, 8273950]"
2022,2023,"[5568489, 10345155, 880377, 860248, 9526410]"
2023,2024,"[913682, 893501, 857503, 13842090, 920200]"
2024,2025,"[9835695, 867547, 842930, 1075074, 991223]"
2025,2026,"[1064945, 823704, 1038746, 904129, 917384]"
2026,2027,"[857503, 869150, 1013528, 977545, 943088]"
2027,2028,"[5564906, 860501, 961756, 9527325, 1115228]"
2028,2029,"[825749, 1047968, 973916, 905081, 1070898]"
2029,2030,"[968936, 1110111, 1065167, 948086, 1048260]"
2030,2031,"[1031831, 1106301, 951590, 969205, 871756]"
2031,2032,"[7166861, 10121965, 7168026, 880150, 1046201]"
2032,2033,"[1137505, 929341, 833754, 923670, 1000237]"
2033,2034,"[938187, 1085846, 1055072, 10455579, 849297]"
2034,2035,"[888178, 1133556, 970409, 821556, 1079913]"
2035,2036,"[1118627, 821200, 913026, 865156, 1047076]"
2036,2037,"[1042942, 1033046, 1105623, 944823, 963226]"
2037,2038,"[852856, 6463949, 931671, 1087605, 929472]"
2038,2039,"[1098927, 1046201, 985386, 822739, 969568]"
2039,2040,"[927110, 1133556, 935968, 824758, 1126704]"
2040,2041,"[966348, 956284, 996009, 878715, 858711]"
2041,2042,"[1013503, 822346, 1101422, 1059593, 821845]"
2042,2043,"[945909, 1093413, 866878, 1000002, 934676]"
2043,2044,"[954673, 1048068, 873887, 1115358, 1135044]"
2044,2045,"[1084036, 860528, 878285, 1068855, 1037337]"
2045,2046,"[1013895, 1056775, 1128399, 838396, 5570595]"
2046,2047,"[873203, 1096317, 1119942, 883218, 13876914]"
2047,2048,"[985579, 841025, 1108854, 976047, 12811534]"
2048,2049,"[844175, 1003487, 1071556, 1015974, 1110218]"
2049,2050,"[835243, 998828, 924531, 819978, 961756]"
2050,2051,"[867272, 7433888, 9803601, 12301073, 831712]"
2051,2052,"[826249, 961554, 951590, 1127831, 995478]"
2052,2053,"[863762, 906017, 821976, 1139525, 941856]"
2053,2054,"[1127831, 1050968, 961554, 1118533, 1005186]"
2054,2055,"[943076, 921614, 1112766, 1060705, 942151]"
2055,2056,"[1000237, 997988, 5591083, 852182, 937626]"
2056,2057,"[961792, 842707, 853354, 1022340, 9297017]"
2057,2058,"[1115576, 12988031, 1011926, 12731436, 1136719]"
2058,2059,"[971949, 7024871, 963502, 1093413, 1023958]"
2059,2060,"[884039, 951971, 912704, 895652, 826249]"
2060,2061,"[924531, 1134210, 6424464, 1012941, 826249]"
2061,2062,"[868683, 962185, 887984, 834303, 1136486]"
2062,2063,"[844818, 1009977, 932949, 1071556, 6424464]"
2063,2064,"[1085696, 911388, 887342, 1046957, 915086]"
2064,2065,"[1043837, 977508, 1077588, 1065331, 10149863]"
2065,2066,"[947798, 927110, 873964, 971949, 969941]"
2066,2067,"[1025611, 826249, 823704, 1127831, 1015974]"
2067,2068,"[887897, 968072, 1053985, 927360, 1019643]"
2068,2069,"[1082310, 1080601, 1020210, 10285389, 844697]"
2069,2070,"[964520, 881883, 842930, 1119399, 950439]"
2070,2071,"[1038746, 946273, 12301839, 962185, 967948]"
2071,2072,"[951590, 945200, 1123842, 849100, 897194]"
2072,2073,"[969980, 979057, 891648, 837579, 871722]"
2073,2074,"[914190, 9527494, 1139651, 1023958, 944466]"
2074,2075,"[1121624, 999639, 858373, 12648296, 852182]"
2075,2076,"[5565151, 9487885, 982955, 818981, 5565252]"
2076,2077,"[919427, 894968, 983078, 7442056, 991575]"
2077,2078,"[1014948, 1022119, 871570, 991951, 842930]"
2078,2079,"[9835408, 5568447, 977508, 959737, 880150]"
2079,2080,"[845622, 919534, 886481, 837865, 871337]"
2080,2081,"[8205218, 965138, 949142, 883963, 1057113]"
2081,2082,"[1033973, 5567702, 7441102, 1116741, 1023979]"
2082,2083,"[1135096, 885290, 995816, 1119089, 1121624]"
2083,2084,"[997988, 1053282, 6551861, 15926844, 972665]"
2084,2085,"[1121656, 1139471, 978077, 10150148, 1019247]"
2085,2086,"[855718, 887342, 908775, 858649, 945652]"
2086,2087,"[1037332, 879689, 870428, 1136732, 988416]"
2087,2088,"[962671, 828106, 827180, 1139142, 6034966]"
2088,2089,"[826249, 951590, 923746, 1127831, 916122]"
2089,2090,"[1075786, 977798, 906763, 941472, 873203]"
2090,2091,"[995151, 12781777, 5568489, 1139142, 5577022]"
2091,2092,"[1113768, 857283, 963226, 13842090, 12188045]"
2092,2093,"[1036347, 991223, 839243, 9835947, 1005935]"
2093,2094,"[12754036, 881883, 995311, 8276172, 953675]"
2094,2095,"[1017369, 853172, 992985, 927291, 819304]"
2095,2096,"[854261, 994868, 7433888, 12731432, 868683]"
2096,2097,"[1122889, 979057, 5572738, 1132911, 920844]"
2097,2098,"[1134398, 13506200, 12949590, 1019643, 895743]"
2098,2099,"[871337, 1037337, 969205, 1101010, 1127831]"
2099,2100,"[1137483, 1026984, 996851, 9858742, 1038746]"
2100,2101,"[826249, 819978, 883003, 1101010, 5978656]"
2101,2102,"[865992, 846550, 825180, 1104414, 12731436]"
2102,2103,"[957741, 1033324, 1020581, 1084036, 1077555]"
2103,2104,"[945805, 926025, 893501, 1022848, 1138443]"
2104,2105,"[1070898, 1015612, 946273, 5592734, 844054]"
2105,2106,"[1085696, 925579, 6633342, 1018600, 916758]"
2106,2107,"[995478, 9527494, 10457532, 1000237, 1137775]"
2107,2108,"[832442, 988439, 1080989, 5570109, 884039]"
2108,2109,"[6464086, 879689, 1133556, 834842, 837865]"
2109,2110,"[1085846, 6633342, 1021522, 1046957, 1043663]"
2110,2111,"[5567702, 826952, 966695, 9673980, 1110721]"
2111,2112,"[948086, 961792, 865705, 1021715, 880469]"
2112,2113,"[983858, 9859133, 909130, 903183, 937845]"
2113,2114,"[1019142, 885863, 1056775, 12731714, 6552253]"
2114,2115,"[908775, 966348, 15741861, 960075, 965543]"
2115,2116,"[5566809, 943076, 1059593, 1038998, 964520]"
2116,2117,"[985234, 894425, 1113111, 945909, 1023958]"
2117,2118,"[947441, 7441210, 826597, 1007512, 835618]"
2118,2119,"[1076105, 849505, 12757140, 10285185, 961747]"
2119,2120,"[1082185, 6534178, 1029743, 995242, 1106523]"
2120,2121,"[1133556, 905087, 837107, 827180, 1005609]"
2121,2122,"[852600, 835098, 12988031, 826249, 1082310]"
2122,2123,"[956284, 5568995, 10150013, 852182, 7168026]"
2123,2124,"[842930, 924423, 1034686, 857503, 6602697]"
2124,2125,"[997988, 1138854, 883003, 819330, 1031697]"
2125,2126,"[977545, 12524174, 9296804, 884039, 1019142]"
2126,2127,"[5572828, 827570, 990004, 1020210, 860167]"
2127,2128,"[1139786, 897194, 863762, 1074362, 849297]"
2128,2129,"[12428017, 5563934, 889731, 935968, 825365]"
2129,2130,"[1136486, 849505, 884896, 937413, 996851]"
2130,2131,"[12301073, 5564906, 1053282, 6463752, 1012922]"
2131,2132,"[13417846, 1028944, 933060, 1112238, 1106073]"
2132,2133,"[884039, 6773016, 821200, 1093329, 825365]"
2133,2134,"[1121393, 825365, 828106, 9187298, 892376]"
2134,2135,"[892314, 929341, 1094223, 954642, 831509]"
2135,2136,"[916758, 938319, 8069230, 1082770, 9707498]"
2136,2137,"[920844, 945909, 12262992, 1120009, 1064945]"
2137,2138,"[1005609, 937413, 1075979, 1110218, 1051283]"
2138,2139,"[993804, 12301839, 864532, 871754, 989409]"
2139,2140,"[826597, 5565322, 1044759, 929726, 1125382]"
2140,2141,"[1137507, 837579, 1042021, 974177, 9365106]"
2141,2142,"[1137505, 929726, 987044, 995211, 5995129]"
2142,2143,"[1042907, 961756, 1044895, 1101173, 861345]"
2143,2144,"[832001, 1038497, 1042907, 1096099, 936723]"
2144,2145,"[1042942, 6534030, 9677366, 1115175, 1028995]"
2145,2146,"[944256, 1080601, 999581, 892503, 12731583]"
2146,2147,"[1040346, 880150, 848471, 13008321, 828106]"
2147,2148,"[822346, 1134292, 966348, 880469, 1050968]"
2148,2149,"[1005456, 1025535, 849202, 1062863, 998828]"
2149,2150,"[961554, 940731, 826249, 1131312, 1005186]"
2150,2151,"[871756, 883218, 12188583, 1069635, 1047968]"
2151,2152,"[936723, 921504, 951590, 824305, 13008321]"
2152,2153,"[1018007, 884896, 845193, 897194, 871570]"
2153,2154,"[1033973, 5585701, 5569374, 6463742, 988208]"
2154,2155,"[935968, 922561, 947798, 843689, 904129]"
2155,2156,"[9527323, 845193, 968072, 7409907, 927291]"
2156,2157,"[822225, 950439, 948670, 907662, 6442594]"
2157,2158,"[5564526, 12132648, 7144131, 974177, 1013641]"
2158,2159,"[870195, 9527159, 831517, 912280, 850139]"
2159,2160,"[949991, 13190294, 5592694, 998239, 1102949]"
2160,2161,"[979057, 952408, 1128333, 13876901, 1135096]"
2161,2162,"[969419, 6034966, 871756, 9859128, 925437]"
2162,2163,"[1127831, 898043, 916122, 5569230, 923746]"
2163,2164,"[857215, 838319, 12188611, 7166862, 12188584]"
2164,2165,"[1000736, 916122, 5569230, 923746, 1005186]"
2165,2166,"[1097458, 1016800, 961554, 1005186, 5569230]"
2166,2167,"[12428017, 889731, 858649, 5580793, 1113111]"
2167,2168,"[985386, 963226, 7410220, 880150, 885863]"
2168,2169,"[1073775, 950384, 7025204, 915586, 12188045]"
2169,2170,"[1020823, 5568995, 870933, 891648, 826860]"
2170,2171,"[1105433, 989409, 1137505, 884039, 1023196]"
2171,2172,"[9832156, 1017887, 865156, 995478, 961747]"
2172,2173,"[962671, 834808, 880377, 968072, 1017772]"
2173,2174,"[866172, 964968, 881328, 1089766, 1110042]"
2174,2175,"[6533362, 1124077, 6463949, 8290587, 890695]"
2175,2176,"[5591170, 1036139, 850139, 9527290, 871756]"
2176,2177,"[852014, 7168417, 826249, 969932, 876042]"
2177,2178,"[1091809, 8181451, 884039, 1083733, 953675]"
2178,2179,"[1134678, 1084036, 12132648, 854261, 995478]"
2179,2180,"[861675, 983000, 950894, 830775, 969205]"
2180,2181,"[965543, 1079820, 954642, 7168026, 15926927]"
2181,2182,"[1079820, 1110764, 5570595, 990656, 8020044]"
2182,2183,"[1030981, 882496, 1135566, 9527159, 12352204]"
2183,2184,"[10457532, 924423, 888835, 1068832, 1085780]"
2184,2185,"[8291322, 1057113, 838097, 1116096, 1043128]"
2185,2186,"[927400, 1094107, 1109948, 1022827, 966348]"
2186,2187,"[960984, 1135460, 9835408, 1034686, 1020823]"
2187,2188,"[904129, 1133390, 990984, 12262992, 1112238]"
2188,2189,"[1042942, 1076226, 934369, 953675, 9553397]"
2189,2190,"[819978, 1064213, 7442056, 987044, 10344971]"
2190,2191,"[1068855, 951590, 9859133, 963336, 7466252]"
2191,2192,"[884686, 1072523, 1065538, 1029688, 951590]"
2192,2193,"[1094223, 996028, 1040346, 904833, 878857]"
2193,2194,"[1053282, 954495, 834129, 953675, 1113381]"
2194,2195,"[866172, 948086, 6979485, 880377, 1046957]"
2195,2196,"[970409, 923528, 880228, 823565, 920844]"
2196,2197,"[9187298, 827175, 873902, 927400, 839243]"
2197,2198,"[885582, 846959, 12949855, 921504, 1093030]"
2198,2199,"[821976, 1042021, 985234, 934172, 12384779]"
2199,2200,"[9707498, 913406, 5566809, 6979485, 945200]"
2200,2201,"[1082185, 6534178, 1029743, 995242, 1106523]"
2201,2202,"[835098, 5978656, 923746, 1075214, 1082544]"
2202,2203,"[1077588, 1080354, 837751, 1004945, 1019881]"
2203,2204,"[1106064, 9527494, 905087, 881706, 1093413]"
2204,2205,"[1132911, 987234, 897194, 12352204, 1120928]"
2205,2206,"[964521, 981660, 1013528, 866172, 1134522]"
2206,2207,"[954642, 1046957, 907128, 931255, 5565252]"
2207,2208,"[1013407, 894401, 1125382, 1051283, 918588]"
2208,2209,"[9488055, 10285185, 12428017, 973889, 867272]"
2209,2210,"[5591083, 976047, 908145, 985234, 941472]"
2210,2211,"[974201, 1068708, 1138772, 1036347, 820291]"
2211,2212,"[1005186, 7441419, 1017838, 937791, 5978656]"
2212,2213,"[881883, 1019643, 853235, 7025326, 7025250]"
2213,2214,"[826249, 1080014, 1028953, 9187298, 5978656]"
2214,2215,"[887897, 904148, 8203834, 1018050, 6773016]"
2215,2216,"[982360, 921836, 992985, 1122358, 897125]"
2216,2217,"[5565151, 968687, 927658, 1014238, 5564906]"
2217,2218,"[828106, 1023815, 1112238, 825365, 845193]"
2218,2219,"[951590, 909249, 1062128, 968363, 1127831]"
2219,2220,"[5978656, 951590, 826249, 1005186, 880150]"
2220,2221,"[989409, 925437, 818981, 1051283, 852572]"
2221,2222,"[881883, 1132911, 943088, 950894, 996269]"
2222,2223,"[997988, 880969, 845078, 5572828, 9859133]"
2223,2224,"[10344971, 1082172, 1119942, 948086, 902856]"
2224,2225,"[1120275, 1007082, 927400, 856345, 929472]"
2225,2226,"[872755, 1068855, 1013528, 1135573, 1037332]"
2226,2227,"[12695224, 880150, 1044068, 1068855, 1085846]"
2227,2228,"[12188584, 825365, 920844, 1038746, 5591083]"
2228,2229,"[857503, 954642, 893501, 853235, 7166817]"
2229,2230,"[947292, 847207, 880308, 1118281, 979987]"
2230,2231,"[6633342, 1135355, 8181451, 959737, 12731436]"
2231,2232,"[1084036, 1071556, 1006250, 821556, 1071277]"
2232,2233,"[878857, 818981, 1124077, 856435, 5565151]"
2233,2234,"[8069230, 1136732, 966348, 9837501, 1054567]"
2234,2235,"[1073775, 1004475, 6463727, 12301839, 9527159]"
2235,2236,"[1017369, 921345, 886481, 995055, 9488055]"
2236,2237,"[1104414, 1017887, 835098, 973889, 919902]"
2237,2238,"[1124432, 1121059, 889362, 821845, 870195]"
2238,2239,"[905087, 9836195, 864857, 851287, 10457532]"
2239,2240,"[1014238, 867622, 12949855, 858649, 982955]"
2240,2241,"[1110721, 850139, 1051283, 1104898, 9297474]"
2241,2242,"[1044068, 852856, 825365, 878445, 6534035]"
2242,2243,"[909761, 858649, 5995129, 968072, 15972298]"
2243,2244,"[971949, 1038746, 825365, 858373, 961756]"
2244,2245,"[995880, 1084551, 912137, 931255, 1123254]"
2245,2246,"[7024990, 6602697, 865156, 1003257, 884039]"
2246,2247,"[9527159, 837751, 1127838, 863447, 1107420]"
2247,2248,"[5591083, 869150, 886971, 5568995, 8069230]"
2248,2249,"[851528, 835285, 988208, 921836, 912704]"
2249,2250,"[827180, 920205, 8090519, 5591083, 1078763]"
2250,2251,"[6534035, 7025250, 850133, 934948, 932503]"
2251,2252,"[957741, 962671, 960984, 15926775, 1019142]"
2252,2253,"[1092118, 6391532, 1131351, 1101173, 826249]"
2253,2254,"[843756, 927291, 1075505, 9419444, 7025362]"
2254,2255,"[852856, 9527350, 1015785, 837751, 949784]"
2255,2256,"[1104414, 5566697, 12949855, 862799, 13115501]"
2256,2257,"[1001277, 9420312, 5569230, 1104349, 1005186]"
2257,2258,"[914346, 9526624, 7025490, 924423, 1137505]"
2258,2259,"[1127831, 12132164, 923746, 13512542, 996156]"
2259,2260,"[5568447, 1127838, 1101422, 1139525, 877523]"
2260,2261,"[7144131, 1056775, 897194, 1061220, 863762]"
2261,2262,"[878445, 1087605, 893018, 1131321, 5583751]"
2262,2263,"[1035136, 940090, 994868, 1105623, 901776]"
2263,2264,"[12731436, 1005935, 5566472, 1021522, 989830]"
2264,2265,"[5569230, 1005186, 1057011, 961554, 1115576]"
2265,2266,"[911388, 1017887, 991223, 6039592, 1132911]"
2266,2267,"[937413, 5568995, 869150, 991747, 1048068]"
2267,2268,"[1096794, 893867, 1041031, 1026209, 998270]"
2268,2269,"[905087, 927658, 1037621, 1136486, 1038998]"
2269,2270,"[1104414, 879689, 917384, 7025250, 8203834]"
2270,2271,"[9832156, 945200, 1135802, 1105034, 1049133]"
2271,2272,"[985234, 5564526, 828106, 6773016, 840227]"
2272,2273,"[885582, 821845, 993804, 9527325, 867547]"
2273,2274,"[1065167, 9523058, 908775, 863762, 945805]"
